index	Mots écrits	_id	Pictogramme	Catégories	Conjugaison	schematic	sex	violence	aac	aacColor	skin	hair	downloads
se dévêtir	se dévêtir	15371	15371.png	verb,clothes,routine	1	False	False	False	False	False	True	True	0
se facher	se facher	7039	7039.png	verb,feeling	1	True	False	False	False	False	True	False	0
se faire du souci	se faire du souci	28713	28713.png	verb,feeling	1	False	False	False	False	False	True	True	0
se faire mouiller	se faire mouiller	36559	36559.png	verb,atmospheric phenomena	1	False	False	False	False	False	True	True	0
se faire vacciner	se faire vacciner	7293	7293.png	medical treatment,covid-19	0	False	False	False	False	False	True	False	0
se fermer	se fermer	2697	2697.png	usual verbs,container	0	False	False	False	False	False	True	False	0
se fâcher	se fâcher	37786	37786.png	verb,disruptive behavior	1	True	False	True	False	False	True	False	0
se garer	se garer	5379	5379.png	verb,traffic,usual verbs,core vocabulary-communication,core vocabulary-movement	1	False	False	False	True	False	False	False	0
se glisser sur le sol	se glisser sur le sol	37089	37089.png	verb,physical exercise	1	True	False	False	False	False	True	False	0
se jeter dans l'eau	se jeter dans l'eau	26493	26493.png	verb,swimming,swimming pool	1	True	False	False	False	False	True	False	0
se languir	se languir	36877	36877.png		0	True	False	False	False	False	True	False	0
se languir de	se languir de	36909	36909.png	verb,human response	1	True	False	False	False	False	True	False	0
se laver avec un gant	se laver avec un gant	38230,38242	38230.png,38242.png	verb,corporal hygiene:verb,corporal hygiene	1,1	True,False	False,False	False,False	False,False	False,False	True,True	False,False	0,0
se laver le visage	se laver le visage	34777,34775	34777.png,34775.png	verb,corporal hygiene,routine:verb,corporal hygiene,routine	1,1	True,False	False,False	False,False	False,False	False,False	True,True	False,True	0,0
se laver les cheveux	se laver les cheveux	35037	35037.png	verb,corporal hygiene,hygiene product,hairdresser,routine	1	False	False	False	False	False	True	True	0
se laver les dents	se laver les dents	2326,6971,31880	2326.png,6971.png,31880.png	verb,corporal hygiene,hygiene product,routine:verb,corporal hygiene,hygiene product,routine:verb,corporal hygiene,hygiene product,routine	1,1,1	False,True,False	False,False,False	False,False,False	False,False,False	False,False,False	True,True,True	False,False,True	0,0,0
se laver les mains	se laver les mains	8975,8977,37030,37031,37032,37033,37409,37410	8975.png,8977.png,37030.png,37031.png,37032.png,37033.png,37409.png,37410.png	verb,corporal hygiene,routine:usual verbs,corporal hygiene,routine,core vocabulary-communication,core vocabulary-living being:verb,corporal hygiene,prevention measure,covid-19,hygiene product:verb,corporal hygiene,prevention measure,covid-19,hygiene product:verb,corporal hygiene,prevention measure,covid-19,hygiene product:verb,corporal hygiene,prevention measure,covid-19,hygiene product:verb,corporal hygiene,routine:verb,prevention measure,covid-19	1,0,1,1,1,1,1,1	False,True,False,False,False,False,False,False	False,False,False,False,False,False,False,False	False,False,False,False,False,False,False,False	False,True,False,False,False,False,False,False	False,False,False,False,False,False,False,False	True,True,True,True,True,True,True,True	False,False,False,False,False,False,False,False	0,0,0,0,0,0,0,0
se lever	se lever	3175,5099,6548,6549,8151,8152,34367,34523,34525,35229,35783	3175.png,5099.png,6548.png,6549.png,8151.png,8152.png,34367.png,34523.png,34525.png,35229.png,35783.png	verb,day time:verb,routine,furniture:usual verbs,furniture,core vocabulary-communication,core vocabulary-object:usual verbs,routine,furniture,core vocabulary-communication,core vocabulary-living being,core vocabulary-object:verb,physical exercise:usual verbs,physical exercise,core vocabulary-communication,core vocabulary-leisure:verb,physical exercise:verb,furniture:verb,routine,furniture:verb,recreational facility,disruptive behavior:verb,childcare	1,1,0,0,1,0,1,1,1,1,1	False,False,True,True,False,True,False,False,False,True,True	False,False,False,False,False,False,False,False,False,False,False	False,False,False,False,False,False,False,False,False,False,False	False,False,True,True,False,True,False,False,False,False,False	False,False,False,False,False,False,False,False,False,False,False	False,True,True,True,True,True,True,True,True,True,True	False,True,False,False,True,False,True,True,True,False,False	0,0,0,0,0,0,0,0,0,0,0
se lever de la chaise	se lever de la chaise	4677,35783	4677.png,35783.png	verb,furniture:verb,childcare	1,1	False,True	False,False	False,False	False,False	False,False	True,True	True,False	0,0
se lever du fauteuil roulant	se lever du fauteuil roulant	30044,30045,30046	30044.png,30045.png,30046.png	verb,orthopedic product:verb,orthopedic product:verb,orthopedic product	1,1,1	True,False,False	False,False,False	False,False,False	False,False,False	False,False,False	True,True,True	False,True,True	0,0,0
se lever tôt	se lever tôt	25209,28617,28618	25209.png,28617.png,28618.png	verb,routine:verb,routine:verb,routine	1,1,1	False,False,True	False,False,False	False,False,False	False,False,False	False,False,False	True,True,True	False,True,False	0,0,0
se libérer	se libérer	30251,35893	30251.png,35893.png	human value:qualifying adjective,human value	0,0	True,True	False,False	False,False	False,False	False,False	True,True	False,False	0,0
se marier	se marier	6965	6965.png	verb,wedding	1	False	False	False	False	False	True	True	0
se mettre au-dessus	se mettre au-dessus	37978	37978.png	disruptive behavior	0	True	False	False	False	False	True	False	0
se mettre dans le fauteuil roulant	se mettre dans le fauteuil roulant	30052	30052.png	verb,orthopedic product	1	False	False	False	False	False	True	True	0
se mettre de la crème	se mettre de la crème	5096,21585	5096.png,21585.png	verb,cosmetic:verb,cosmetic	1,1	False,False	False,False	False,False	False,False	False,False	True,True	False,False	0,0
se mettre en colère	se mettre en colère	37420	37420.png	verb,feeling	1	True	False	False	False	False	True	False	0
se mettre à genoux	se mettre à genoux	36492	36492.png	verb,physical exercise,body position	1	False	False	False	False	False	True	True	0
se mettre à l'eau	se mettre à l'eau	37289,37290	37289.png,37290.png	verb,swimming:	1,0	True,True	False,False	False,False	False,False	False,False	True,True	False,False	0,0
se mettre à plat ventre	se mettre à plat ventre	22209	22209.png	verb,physical exercise,body position	1	True	False	False	False	False	True	False	0
se moquer	se moquer	26704,26705,30638,34781,37770	26704.png,26705.png,30638.png,34781.png,37770.png	verb,disruptive behavior:verb,disruptive behavior:disruptive behavior,gender violence,bullying:verb,disruptive behavior:verb,disruptive behavior	1,1,0,1,1	False,True,True,True,False	False,False,False,False,False	False,False,True,False,False	False,False,False,False,False	False,False,False,False,False	True,True,True,True,True	False,False,False,False,True	0,0,0,0,0
se moucher	se moucher	8731,16893	8731.png,16893.png	verb,corporal hygiene,hygiene product:verb,corporal hygiene,hygiene product	1,1	False,True	False,False	False,False	False,False	False,False	True,True	False,False	0,0
se moucher le nez	se moucher le nez	7256,8731,16893,28793,28794,31746,34469	7256.png,8731.png,16893.png,28793.png,28794.png,31746.png,34469.png	verb,corporal hygiene,hygiene product:verb,corporal hygiene,hygiene product:verb,corporal hygiene,hygiene product:verb,corporal hygiene,hygiene product:verb,corporal hygiene,hygiene product:verb,corporal hygiene,hygiene product,covid-19:verb,corporal hygiene,hygiene product,covid-19	1,1,1,1,1,1,1	False,False,True,False,False,False,False	False,False,False,False,False,False,False	False,False,False,False,False,False,False	False,False,False,False,False,False,False	False,False,False,False,False,False,False	True,True,True,True,True,True,True	True,False,False,True,True,True,True	0,0,0,0,0,0,0
se mouiller	se mouiller	6149,36399,36400,37364	6149.png,36399.png,36400.png,37364.png	verb,atmospheric phenomena:verb,disruptive behavior:verb,disruptive behavior:usual verbs,core vocabulary-communication	1,1,1,0	False,False,False,True	False,False,False,False	False,False,False,False	False,False,False,True	False,False,False,False	True,True,True,True	True,True,True,False	0,0,0,0
se mélanger	se mélanger	37217	37217.png	verb,healthy habit	1	True	False	False	False	False	True	False	0
se nettoyer avec un gant	se nettoyer avec un gant	38230,38242	38230.png,38242.png	verb,corporal hygiene:verb,corporal hygiene	1,1	True,False	False,False	False,False	False,False	False,False	True,True	False,False	0,0
se nettoyer la bouche	se nettoyer la bouche	17271	17271.png	verb,routine	1	False	False	False	False	False	True	True	0
se nettoyer le derrière	se nettoyer le derrière	29750	29750.png	verb,corporal hygiene,hygiene product	1	False	False	False	False	False	True	True	0
se nettoyer les fesses	se nettoyer les fesses	29750	29750.png	verb,corporal hygiene,hygiene product	1	False	False	False	False	False	True	True	0
se nourrir	se nourrir	6456	6456.png	verb,food,basic needs,core vocabulary-communication	1	True	False	False	True	False	True	False	0
se noyer	se noyer	5366,6037	5366.png,6037.png	verb:verb	1,1	False,True	False,False	False,False	False,False	False,False	True,True	True,False	0,0
se parfumer	se parfumer	9021,16849,27961	9021.png,16849.png,27961.png	verb,corporal hygiene,hygiene product:verb,corporal hygiene,hygiene product:verb,corporal hygiene,hygiene product	1,1,1	False,True,False	False,False,False	False,False,False	False,False,False	False,False,False	True,True,True	True,False,True	0,0,0
se parler	se parler	36544	36544.png	verb,human response	1	False	False	False	False	False	True	True	0
se parler à soi-même	se parler à soi-même	32101	32101.png	miscellaneous	0	True	False	False	False	False	True	False	0
se peigner	se peigner	2512	2512.png	verb,corporal hygiene,hygiene product,hairdresser,routine	1	False	False	False	False	False	True	True	0
se pencher	se pencher	6913,6914,35021,37135	6913.png,6914.png,35021.png,37135.png	verb,architectural element,building facility:verb,architectural element,building facility:verb,physical exercise,body position:verb,disruptive behavior	1,1,1,1	False,True,False,True	False,False,False,False	False,False,False,False	False,False,False,False	False,False,False,False	True,True,True,True	True,False,True,False	0,0,0,0
se pencher au balcon	se pencher au balcon	37135	37135.png	verb,disruptive behavior	1	True	False	False	False	False	True	False	0
se pencher par dessus le balcon	se pencher par dessus le balcon	37135	37135.png	verb,disruptive behavior	1	True	False	False	False	False	True	False	0
se pencher par la fenêtre	se pencher par la fenêtre	36493	36493.png	verb,architectural element,building facility	1	False	False	False	False	False	True	True	0
se plaindre	se plaindre	27469,27471	27469.png,27471.png	verb,social movement:verb,social movement	1,1	True,True	False,False	False,False	False,False	False,False	True,True	False,False	0,0
se poser	se poser	25353	25353.png	verb,animal physiology	1	False	False	False	False	False	False	False	0
se promener	se promener	3251,8649,8651,29951,29952,31839,31917,37345,38286	3251.png,8649.png,8651.png,29951.png,29952.png,31839.png,31917.png,37345.png,38286.png	verb,basic needs:usual verbs,core vocabulary-communication:verb:usual verbs,core vocabulary-communication:verb:verb:verb,obstetrics:verb:verb,outdoor activity	1,0,1,0,1,1,1,1,1	False,True,False,True,True,False,False,False,True	False,False,False,False,False,False,False,False,False	False,False,False,False,False,False,False,False,False	False,True,False,True,False,False,False,False,False	False,False,False,False,False,False,False,False,False	True,True,True,True,True,True,True,True,True	False,False,False,False,False,True,True,True,True	0,0,0,0,0,0,0,0,0
se promener en raquettes	se promener en raquettes	37308	37308.png	verb,sport modality,mountain	1	False	False	False	False	False	True	False	0
se promener en vélo	se promener en vélo	36945	36945.png	verb,outdoor activity,land transport	1	True	False	False	False	False	True	False	0
